SIRET;L1_NOMEN;L2_COMP;L3_CADR;L4_VOIE;L5_DISP;L6_POST;DEPET;L7_ETRG;RPET;ARRONET;CTONET;COMET;LIBCOM;DU;EPCI;TU;UU;CODEVOIE;TCD;ZEMET;NUMVOIE;INDREP;TYPVOIE;LIBVOIE;CODPOS;CEDEX;ZR1;SIEGE;ENSEIGNE;NOM_COM;NATETAB;LIBNATETAB;APET700;LIBAPET;DAPET;TEFET;EFETCENT;DCRET;DEFET;ORIGINE;AMINTRET;ACTIVNAT;LIEUACT;ACTISURF;SAISONAT;MODET;AUXILT;PRODET;PRODPART;ZR2;NOMEN_LONG;SIGLE;CIVILITE;NJ;LIBNJ;APEN700;LIBAPEN;DAPEN;APRM;TEFEN;EFENCENT;DEFEN;CATEGORIE;DCREN;AMINTREN;MONOACT;MODEN;PRODEN;ESAANN;TCA;ESAAPEN;ESASEC1N;ESASEC2N;ESASEC3N;ESASEC4N;REGIMP;MONOREG;ZR3;RPEN;DEPCOMEN;VMAJ;VMAJ1;IND_PUBLIPO;VMAJ2;VMAJ3;MAJ_DATE
43519480800026;PRAXIS INDUSTRIES;"";ZONE INDUSTRIELLE DE L ABBAYE;360 AV GEORGES ET LOUIS FREREJEAN;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;360;"";AV;GEORGES ET LOUIS FREREJEAN;38780;"";;1;"";;"";"";6420Z;Activités des sociétés holding;2017;01;NN;20171201;2017;NR;201801;"";"";"";P;S;0;O; ;;PRAXIS INDUSTRIES;"";"";5710;SAS, société par actions simplifiée;6420Z;Activités des sociétés holding;2008;"";01;1;2016;PME;20010402;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";0;"";"";27/02/2018
43761677400034;MONSIEUR ENDER GUNDOGDU;"";LES TILLEULS 2;LES GENETS;"";38780 PONT EVEQUE;"";84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";"";LES GENETS;38780;"";;1;"";;3;Artisan ;4334Z;Travaux de peinture et vitrerie;2017;01;NN;20170428;2017;1;201705;14;91;"";P;S;0;O;"";;GUNDOGDU*ENDER/;"";1;"";"";4334Z;Travaux de peinture et vitrerie;2017;4334ZB;00;0;2011;PME;20010502;201705;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
44282796000018;DELPHIS PNEUS;"";ZONE INDUSTRIELLE DE L ABBAYE;560 RUE LOUIS BREGUET;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;LOUIS BREGUET;38780;"";;1;"";;"";"";4531Z;Commerce de gros d'équipements automobiles;2008;11;10;20020701;2016;3;201209;NR;05;1 ;P;S;0;O;2;;DELPHIS PNEUS;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4531Z;Commerce de gros d'équipements automobiles;2008;"";11;10;2016;PME;20020701;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;I;"";1;"";"";27/02/2018
44282796000018;DELPHIS PNEUS;"";ZI DE L'ABBAYE;RUE LOUIS BREGUET;"";38780 PONT EVEQUE;"";84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;LOUIS BREGUET;38780;"";;1;"";;"";"";6820B;Location de terrains et d'autres biens immobiliers;2018;11;10;20020701;2016;3;201209;NR;05;1 ;P;S;0;O; ;;DELPHIS PNEUS;"";"";5720;Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ;4531Z;Commerce de gros d'équipements automobiles;2008;"";11;10;2016;PME;20020701;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;F;0;1;1;0;27/02/2018
47828105800014;SCI 2 L OEUVRE;"";"";38 RUE JOSEPH GRENOUILLET;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;38;"";RUE;JOSEPH GRENOUILLET;38780;"";;1;"";;"";"";6820B;Location de terrains et d'autres biens immobiliers;2008;00;0;20040722;2004;1;201209;NR;99;"";P;S;0;N;"";;SCI 2 L'OEUVRE;"";"";6540;Société civile immobilière ;6820B;Location de terrains et d'autres biens immobiliers;2008;"";00;0;2004;"";20040722;201209;1;S;N;"";"";"";"";"";"";"";;;;84;38318;E;"";0;"";"";27/02/2018
47955477600068;SKINEXIANS;"";ZONE INDUSTRIELLE DE L ABBAYE;360 AV GEORGES ET LOUIS FREREJEAN;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;360;"";AV;GEORGES ET LOUIS FREREJEAN;38780;"";;1;"";;"";"";3250A;Fabrication de matériel médico-chirurgical et dentaire;2018;01;NN;20180101;2018;1;201801;"";"";"";P;S;0;O; ;;SKINEXIANS;"";"";5710;SAS, société par actions simplifiée;3250A;Fabrication de matériel médico-chirurgical et dentaire;2008;"";01;1;2016;PME;20041026;201602;1;S;O;2014;1;3250A;3250A;"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
49035275400025;ADAMAS;"";ZONE INDUSTRIELLE MONTPLAISIR;RUE DU CHAMP DE COURSES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;DU CHAMP DE COURSES;38780;"";;1;"";;"";"";6420Z;Activités des sociétés holding;2008;00;NN;20080205;2008;1;201801;"";"";"";P;S;0;O; ;;ADAMAS;"";"";5498;SARL unipersonnelle ;6420Z;Activités des sociétés holding;2008;"";00;NN;2008;"";20060601;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";0;"";"";27/02/2018
50140556700022;MONSIEUR MOHAMED AMMA;AMCV CONSTRUCTION;LES TILLEULS 3;LES GENETS;"";38780 PONT EVEQUE;"";84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";"";LES GENETS;38780;"";;1;"";;3;Artisan ;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2018;00;NN;20180112;2018;1;201801;14;91;"";P;S;0;O; ;;AMMA*MOHAMED/;"";1;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2008;4399CZ;00;NN;2018;"";20071217;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
50144697500010;FLORE;"";"";7 LA PERRIERE;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;7;"";"";LA PERRIERE;38780;"";;1;"";;"";"";6420Z;Activités des sociétés holding;2008;00;NN;20071217;2007;1;201209;99;99;"";P;S;0;O;"";;FLORE;"";"";5498;SARL unipersonnelle ;6420Z;Activités des sociétés holding;2008;"";00;NN;2007;PME;20071217;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";0;"";"";27/02/2018
50240082300014;MONSIEUR FAKRI EL M HAMDI;J P P;"";10 HLM PLAN DES AURES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;10;"";"";HLM PLAN DES AURES;38780;"";;1;"";;3;Artisan ;4331Z;Travaux de plâtrerie;2008;01;1;20080102;2016;1;201209;14;91;"";P;S;0;O;"";;EL M'HAMDI*FAKRI/;"";1;"";"";4331Z;Travaux de plâtrerie;2008;4331ZB;01;1;2016;PME;20080102;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
51107584800016;PONT EVEQUE AUTO;"";ZONE INDUSTRIELLE DU PLAN DE L ABBAYE;RUE LAVERLOCHERE;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;LAVERLOCHERE;38780;"";;1;PONT EVEQUE AUTO;;"";"";4520A;Entretien et réparation de véhicules automobiles légers;2009;01;1;20090313;2016;3;201209;06;09;"";P;S;0;O;"";;PONT EVEQUE AUTO;"";"";5498;SARL unipersonnelle ;4520A;Entretien et réparation de véhicules automobiles légers;2009;4520AC;01;1;2016;PME;20090313;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;I;"";1;"";"";27/02/2018
51107584800016;PONT EVEQUE AUTO;PONT EVEQUE AUTO;ZI DU PLAN DE L'ABBAYE;RUE LAVERLOCHERE;"";38780 PONT EVEQUE;"";84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;LAVERLOCHERE;38780;"";;1;PONT EVEQUE AUTO;;"";"";4520A;Entretien et réparation de véhicules automobiles légers;2009;01;1;20090313;2016;3;201209;06;09;"";P;S;0;O; ;;PONT EVEQUE AUTO;"";"";5498;SARL unipersonnelle ;4520A;Entretien et réparation de véhicules automobiles légers;2009;4520AC;01;1;2016;PME;20090313;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;F;0;1;0;0;27/02/2018
53425399200026;KARAIB;"";"";7 ALLEE DES LAPEREAUX;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;7;"";ALL;DES LAPEREAUX;38780;"";;1;"";;"";"";6820B;Location de terrains et d'autres biens immobiliers;2017;00;NN;20170901;2017;NR;201801;"";"";"";P;S;0;N; ;;KARAIB;"";"";6599;Autre société civile ;6820B;Location de terrains et d'autres biens immobiliers;2011;"";00;NN;2011;"";20110726;201209;"";S;N;"";"";"";"";"";"";"";;;;84;38318;C;"";0;"";"";27/02/2018
54210765113766;ENGIE;PLATEFORME MOBILITE VIENNAGGLO;"";RUE DU CHAMP DE COURSES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;DU CHAMP DE COURSES;38780;"";;0;"";;"";"";3511Z;Production d'électricité;2017;00;NN;20171201;2017;1;201801;99;99;"";P;S;0;O; ;;ENGIE;"";"";5599;SA à conseil d'administration (s.a.i.);3523Z;Commerce de combustibles gazeux par conduites;2008;"";52;5100;2016;GE;19540101;201209;2;S;O;2014;9;3523Z;3523Z;3522Z;3514Z;3513Z;;;;11;38318;C;"";1;"";"";27/02/2018
75169522200024;ADN HYDROGOMMAGE;ADN HYDRO;OUEST;LA PRAIRIE;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";"";LA PRAIRIE OUEST;38780;"";;1;"";;"";"";8121Z;Nettoyage courant des bâtiments;2016;00;NN;20161115;2016;1;201612;"";"";"";P;S;0;O;"";;ADN HYDROGOMMAGE;"";"";5498;SARL unipersonnelle ;8121Z;Nettoyage courant des bâtiments;2012;8121ZZ;00;NN;2016;PME;20120524;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
77559590301217;AFIPAEIM;UNITE MONPLAISIR CAT ISERE RHOD AIR;"";MONTPLAISIR;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";"";MONTPLAISIR;38780;"";;0;UNITE MONPLAISIR CAT ISERE RHOD.(AIR);;"";"";8810C;Aide par le travail;2008;00;0;19920630;2005;1;201209;NR;99;"";P;S;0;N;"";;AFIPAEIM;"";"";9230;Association déclarée, reconnue d'utilité publique;8710B;Hébergement médicalisé pour enfants handicapés;2008;"";51;3400;2016;ETI;19000101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38318;I;"";1;"";"";27/02/2018
77559590301217;ASS FAMIL ISERE PERSONNES HANDICAP;UNITE MONPLAISIR CAT ISERE RHOD AIR;"";MONTPLAISIR;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";"";MONTPLAISIR;38780;"";;0;UNITE MONPLAISIR CAT ISERE RHOD.(AIR);;"";"";8810C;Aide par le travail;2008;00;0;19920630;2005;1;201209;NR;99;"";P;S;0;N; ;;ASSOCIATION FAMILIALE DE L ISERE POUR PERSONNES HANDICAPEES;AFIPH;"";9230;Association déclarée, reconnue d'utilité publique;8710B;Hébergement médicalisé pour enfants handicapés;2008;"";51;3400;2016;ETI;19000101;201209;4;S;N;"";"";"";"";"";"";"";;;;84;38318;F;0;1;0;0;27/02/2018
80145003200017;MONSIEUR SERKAN KARAHUYUK;TENDANCES FACADES;"";5 HLM PLAN DES AURES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;5;"";"";HLM PLAN DES AURES;38780;"";;1;"";;3;Artisan ;4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2014;01;1;20140407;2016;1;201404;14;91;"";P;S;0;O;"";;KARAHUYUK*SERKAN/;"";1;"";"";4399C;Travaux de maçonnerie générale et gros oeuvre de bâtiment;2014;"";01;1;2016;PME;20140407;201404;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
80276992700012;ORDOTEC;"";"";15 HLM PLAN DES AURES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;15;"";"";HLM PLAN DES AURES;38780;"";;1;"";;"";"";4399A;Travaux d'étanchéification;2014;00;0;20140603;2015;1;201406;14;91;"";P;S;0;O;"";;ORDOTEC;"";"";5499;Société à responsabilité limitée (sans autre indication);4399A;Travaux d'étanchéification;2014;4399AZ;00;0;2015;PME;20140603;201406;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
82053814800025;CAM OCCAZ;LIEU-DIT;L ABBAYE;487 RUE LOUIS BREGUET;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;487;"";RUE;LOUIS BREGUET;38780;"";;0;"";;"";"";4799B;Vente par automate, aut. com. dét. hors mag., éventaire ou marché;2016;00;NN;20160701;2016;1;201607;99;99;"";P;S;0;O;"";;CAM'OCCAZ;"";"";5710;SAS, société par actions simplifiée;4799B;Vente par automate, aut. com. dét. hors mag., éventaire ou marché;2016;"";00;NN;2016;"";20160524;201605;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
82801824200010;MADAME PERRINE COMMARE;"";IMMEUBLE LES COQUELICOTS;123 RUE JOSEPH GRENOUILLET;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;123;"";RUE;JOSEPH GRENOUILLET;38780;"";;1;"";;2;Commerçant ;9603Z;Services funéraires;2017;00;NN;20170315;2017;1;201703;"";"";"";P;S;0;O;"";;COMMARE*PERRINE LUCIE CELIA/;"";2;"";"";9603Z;Services funéraires;2017;"";00;NN;2017;"";20170315;201703;1;S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
83326923600018;MONSIEUR STEEVE BIQUE;"";"";283 CHEMIN DES PLANTEES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;283;"";CHE;DES PLANTEES;38780;"";;1;"";;2;Commerçant ;4791A;Vente à distance sur catalogue général;2017;00;NN;20171112;2017;1;201711;"";"";"";P;S;0;O;"";;BIQUE*STEEVE/;"";1;"";"";4791A;Vente à distance sur catalogue général;2017;"";00;NN;2017;"";20171112;201711;"";S;O;"";"";"";"";"";"";"";;;;84;38318;E;"";1;"";"";27/02/2018
83430904900015;PHARMACIE COCHET;"";"";100 MONTEE LUCIEN MAGNAT;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;100;"";MTE;LUCIEN MAGNAT;38780;"";;1;"";;"";"";7010Z;Activités des sièges sociaux;2017;NN;NN;20171116;"";"";201801;"";"";"";P;S;0;O; ;;PHARMACIE COCHET;"";"";5499;Société à responsabilité limitée (sans autre indication);0000Z;En attente de chiffrement sans activité;2017;"";NN;NN;"";"";20171116;201801;"";S;N;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83454499100013;MOODZ;"";"";8 PLACE CLAUDE BARBIER;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;8;"";PL;CLAUDE BARBIER;38780;"";;1;"";;"";"";7010Z;Activités des sièges sociaux;2017;NN;NN;20171212;"";"";201801;"";"";"";P;S;0;O; ;;MOODZ;"";"";5710;SAS, société par actions simplifiée;0000Z;En attente de chiffrement sans activité;2017;"";NN;NN;"";"";20171212;201801;"";S;N;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83454531100013;LA CLEF;"";"";8 PLACE CLAUDE BARBIER;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;8;"";PL;CLAUDE BARBIER;38780;"";;1;"";;"";"";6820B;Location de terrains et d'autres biens immobiliers;2017;00;NN;20171208;2017;NR;201801;99;99;"";P;S;0;N; ;;LA CLEF;"";"";6540;Société civile immobilière ;6820B;Location de terrains et d'autres biens immobiliers;2017;"";00;NN;2017;"";20171208;201801;"";S;N;"";"";"";"";"";"";"";;;;84;38318;C;"";0;"";"";27/02/2018
83457548200015;MONSIEUR OLIVIER CUZIN;CUZIN CHAUFFAGE;RUE RENE SIBILLE;11 JARDIN DES FORGES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;"";"";RUE;RENE SIBILLE;38780;"";;1;"";;3;Artisan ;4322B;Travaux d'installation équipements thermiques et climatisation;2018;00;NN;20180202;2018;1;201801;12;93;"";P;S;0;O; ;;CUZIN*OLIVIER/;"";1;"";"";4322B;Travaux d'installation équipements thermiques et climatisation;2018;4322BB;00;NN;2018;"";20180202;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83458428600019;BENS IMMOBILIER;"";"";43 RUE LAVERLOCHERE;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;43;"";RUE;LAVERLOCHERE;38780;"";;1;"";;"";"";6810Z;Activités des marchands de biens immobiliers;2018;00;NN;20180201;2018;1;201801;10;07;"";P;S;0;O; ;;BENS IMMOBILIER;"";"";5498;SARL unipersonnelle ;6810Z;Activités des marchands de biens immobiliers;2018;"";00;NN;2018;"";20180201;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83464791900010;MADAME PAMELA MELANIE DRAI;"";"";131 MONTEE LUCIEN MAGNAT;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;131;"";MTE;LUCIEN MAGNAT;38780;"";;1;"";;2;Commerçant ;4789Z;Autres commerces de détail sur éventaires et marchés;2018;00;NN;20180201;2018;1;201801;10;92;"";P;S;0;O; ;;MINKO MI ETOUA*DRAI/PAMELA MELANIE/;"";2;"";"";4789Z;Autres commerces de détail sur éventaires et marchés;2018;"";00;NN;2018;"";20180201;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83475666000017;LE CLOS DES VIOLETTES;"";"";113 CHEMIN DES TANNERIES;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;113;"";CHE;DE LA TANNERIE;38780;"";;1;"";;"";"";6810Z;Activités des marchands de biens immobiliers;2018;00;NN;20180108;2018;1;201801;99;99;"";P;S;0;O; ;;LE CLOS DES VIOLETTES;"";"";5499;Société à responsabilité limitée (sans autre indication);6810Z;Activités des marchands de biens immobiliers;2018;"";00;NN;2018;"";20180108;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83477984500017;CORBIERE DUVERNOY;AU SUPPLICE DES DELICES;"";14 RUE LOUIS LEYDIER;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;14;"";RUE;LOUIS LEYDIER;38780;"";;1;"";;"";"";1071C;Boulangerie et boulangerie-pâtisserie;2018;02;NN;20180102;2018;1;201801;04;05;"";P;S;0;O; ;;CORBIERE DUVERNOY;"";"";5499;Société à responsabilité limitée (sans autre indication);1071C;Boulangerie et boulangerie-pâtisserie;2018;1071CB;02;NN;2018;"";20180102;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83478449800018;MADAME MARIE ANNE NATHALIE VOYEAUD;"";RESIDENCE LES GENTIANES;3 RUE DE L EUROPE;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;3;"";RUE;DE L EUROPE;38780;"";;1;"";;2;Commerçant ;4799A;Vente à domicile;2018;00;NN;20180117;2018;1;201801;"";"";"";P;S;0;O; ;;VOYEAUD*MARIE-ANNE NATHALIE/;"";2;"";"";4799A;Vente à domicile;2018;"";00;NN;2018;"";20180117;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83489073300019;KIZIL;"";"";13 CHEMIN DU PLAN ET DE LA FEYTA;"";38780 PONT EVEQUE;FRANCE;84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;13;"";CHE;DU PLAN ET DE LA FEYTA;38780;"";;1;"";;"";"";4334Z;Travaux de peinture et vitrerie;2018;01;NN;20180201;2018;1;201801;14;91;"";P;S;0;O; ;;KIZIL;"";"";5499;Société à responsabilité limitée (sans autre indication);4334Z;Travaux de peinture et vitrerie;2018;4399CZ;01;NN;2018;"";20180201;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
83497051900015;MONSIEUR WALID MESLEM;"";"";4 HLM PLAN DES AURES;"";38780 PONT EVEQUE;"";84;38;3;27;318;PONT EVEQUE;00;243800455;5;56;;21;8211;4;"";"";HLM PLAN DES AURES;38780;"";;1;"";;5;Profession libérale ;9609Z;Autres services personnels n.c.a.;2018;00;NN;20180123;2018;1;201801;"";"";"";P;S;0;O; ;;MESLEM*WALID/;"";1;"";"";9609Z;Autres services personnels n.c.a.;2018;"";00;NN;2018;"";20180123;201801;"";S;O;"";"";"";"";"";"";"";;;;84;38318;C;"";1;"";"";27/02/2018
25380410800020;SM STATION EPURATION AGGLO VIENNOISE;"";"";281 ROUTE DU BARRAGE;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;281;"";RTE;DU BARRAGE;38121;"";;1;"";;"";"";3700Z;Collecte et traitement des eaux usées;2008;00;0;20070309;2015;NR;201209;"";"";"";P;S;0;O;"";;SYNDICAT MIXTE POUR L'EXPLOITATION DE LA STATION D'EPURATION DE L'AGGLOMERATION VIENNOISE;SYSTEPUR;"";7354;Syndicat mixte fermé;3700Z;Collecte et traitement des eaux usées;2008;"";00;0;2015;PME;19940908;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38336;E;"";1;"";"";27/02/2018
30357491700058;GTLE TRANSPORTS;"";ZONE D ACTIVITES ECONOMIQUE DE LA CNR;CHEMIN DE HALAGE;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";CHE;DE HALAGE;38121;"";;0;"";;"";"";4941A;Transports routiers de fret interurbains;2018;01;NN;20180101;2018;1;201801;07;93;"";P;S;0;O; ;;GTLE TRANSPORTS;"";"";5710;SAS, société par actions simplifiée;4941A;Transports routiers de fret interurbains;2008;"";22;100;2016;ETI;19740101;201209;1;S;O;2014;6;4941A;4941A;"";"";"";;;;84;38336;C;"";1;"";"";27/02/2018
38465120400073;E B TRANS ASSISTANCE;"";ZONE D ACTIVITES ECONOMIQUE DE LA CNR;CHEMIN DE HALAGE;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";CHE;DE HALAGE;38121;"";;0;"";;"";"";7022Z;Conseil pour les affaires et autres conseils de gestion;2018;01;NN;20180101;2018;1;201801;12;99;"";P;S;0;O; ;;E B TRANS ASSISTANCE;"";"";5710;SAS, société par actions simplifiée;7022Z;Conseil pour les affaires et autres conseils de gestion;2008;"";21;50;2016;ETI;19920210;201209;1;S;O;2014;4;7022Z;7022Z;"";"";"";;;;52;38336;C;"";1;"";"";27/02/2018
41481504302004;LAFARGE BETONS FRANCE;"";"";LIEU DIT BERBEY CHONAS L AMBALLAN;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";"";"";38121;"";;0;"";;"";"";2363Z;Fabrication de béton prêt à l'emploi;2013;01;1;20130701;2016;6;201306;04;02;"";P;S;0;O;"";;LAFARGE BETONS FRANCE;"";"";5710;SAS, société par actions simplifiée;2363Z;Fabrication de béton prêt à l'emploi;2008;"";42;1100;2016;ETI;19971215;201209;2;S;O;2014;9;2363Z;2363Z;4673A;"";"";;;;11;38336;I;"";1;"";"";27/02/2018
41481504302004;LAFARGEHOLCIM BETONS;"";"";LIEU DIT BERBEY CHONAS L AMBALLAN;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";"";"";38121;"";;0;"";;"";"";2363Z;Fabrication de béton prêt à l'emploi;2013;01;1;20130701;2016;6;201306;04;02;"";P;S;0;O; ;;LAFARGEHOLCIM BETONS;"";"";5710;SAS, société par actions simplifiée;2363Z;Fabrication de béton prêt à l'emploi;2008;"";42;1100;2016;ETI;19971215;201209;2;S;O;2014;9;2363Z;2363Z;4673A;"";"";;;;11;38336;F;0;1;0;0;27/02/2018
53783676900019;DUCAL INTERNATIONAL;"";ZONE FLUVIALE;ROUTE DU BARRAGE;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";"";ZONE FLUVIALE DU BARRAGE;38121;"";;1;DUCAL INTERNATIONAL;;"";"";4619B;Autres intermédiaires du commerce en produits divers;2011;00;NN;20111102;2011;1;201209;99;99;"";P;S;0;O;"";;DUCAL INTERNATIONAL;"";"";5499;Société à responsabilité limitée (sans autre indication);4619B;Autres intermédiaires du commerce en produits divers;2011;"";00;NN;2011;PME;20111102;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38336;I;"";1;"";"";27/02/2018
53783676900019;DUCAL INTERNATIONAL;"";ZONE FLUVIALE;ROUTE DU BARRAGE;"";38121 REVENTIN VAUGRIS;FRANCE;84;38;3;28;336;REVENTIN VAUGRIS;00;243800455;5;56;;14;8211;"";"";"";ZONE FLUVIALE DU BARRAGE;38121;"";;1;DUCAL INTERNATIONAL;;"";"";4619B;Autres intermédiaires du commerce en produits divers;2011;00;NN;20111102;2011;1;201209;99;99;"";P;S;0;O; ;;DUCAL INTERNATIONAL;"";"";5710;SAS, société par actions simplifiée;4619B;Autres intermédiaires du commerce en produits divers;2011;"";00;NN;2011;PME;20111102;201209;1;S;O;"";"";"";"";"";"";"";;;;84;38336;F;0;1;0;1;27/02/2018
