"SIREN";"NIC";"L1_NORMALISEE";"L2_NORMALISEE";"L3_NORMALISEE";"L4_NORMALISEE";"L5_NORMALISEE";"L6_NORMALISEE";"L7_NORMALISEE";"L1_DECLAREE";"L2_DECLAREE";"L3_DECLAREE";"L4_DECLAREE";"L5_DECLAREE";"L6_DECLAREE";"L7_DECLAREE";"NUMVOIE";"INDREP";"TYPVOIE";"LIBVOIE";"CODPOS";"CEDEX";"RPET";"LIBREG";"DEPET";"ARRONET";"CTONET";COMET;"LIBCOM";"DU";"TU";"UU";"EPCI";"TCD";"ZEMET";"SIEGE";"ENSEIGNE";"IND_PUBLIPO";"DIFFCOM";"AMINTRET";"NATETAB";"LIBNATETAB";"APET700";"LIBAPET";"DAPET";"TEFET";"LIBTEFET";"EFETCENT";"DEFET";"ORIGINE";"DCRET";"DDEBACT";"ACTIVNAT";"LIEUACT";"ACTISURF";"SAISONAT";"MODET";"PRODET";"PRODPART";"AUXILT";"NOMEN_LONG";"SIGLE";"NOM";"PRENOM";"CIVILITE";"RNA";"NICSIEGE";"RPEN";"DEPCOMEN";"ADR_MAIL";"NJ";"LIBNJ";"APEN700";"LIBAPEN";"DAPEN";"APRM";"ESS";"DATEESS";"TEFEN";"LIBTEFEN";"EFENCENT";"DEFEN";"CATEGORIE";"DCREN";"AMINTREN";"MONOACT";"MODEN";"PRODEN";"ESAANN";"TCA";"ESAAPEN";"ESASEC1N";"ESASEC2N";"ESASEC3N";"ESASEC4N";"VMAJ";"VMAJ1";"VMAJ2";"VMAJ3";"DATEMAJ"
"520351941";"00023";"MADAME FLORENCE QUINTANILLA";"";"";"8 ALLEE DES ACACIAS";"";"38670 CHASSE SUR RHONE";"FRANCE";"MADAME FLORENCE QUINTANILLA";"";"";"8 ALL DES ACACIAS";"";"38670 CHASSE SUR RHONE";"";"8";"";"ALL";"DES ACACIAS";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201507";"5";"Profession libérale ";"6920Z";"Activités comptables";"2015";"00";"0 salarié";"NN";"2015";"1";"20150706";"20150706";"";"";"";"P";"S";"O";"";"0";"QUINTANILLA*FLORENCE/";"";"QUINTANILLA";"FLORENCE";"2";"";"00023";"84";"38087";"";"";"";"6920Z";"Activités comptables";"2010";"";"";"";"00";"0 salarié";"NN";"2015";"PME";"20100301";"201209";"1";"S";"O";"";"";"";"";"";"";"";"I";"";"";"";"2017-03-01T12:53:44"
"520351941";"00023";"MADAME FLORENCE QUINTANILLA";"";"";"8 ALL DES ACACIAS";"";"38670 CHASSE SUR RHONE";"";"MADAME FLORENCE QUINTANILLA";"";"";"8 ALL DES ACACIAS";"";"38670 CHASSE SUR RHONE";"";"8";"";"ALL";"DES ACACIAS";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201507";"5";"Profession libérale ";"8211Z";"Services administratifs combinés de bureau";"2017";"00";"0 salarié";"NN";"2015";"1";"20150706";"20150706";"99";"99";"";"P";"S";"O";" ";"0";"QUINTANILLA*FLORENCE/";"";"QUINTANILLA";"FLORENCE";"2";"";"00023";"84";"38087";"";"";"";"8211Z";"Services administratifs combinés de bureau";"2017";"";"";"";"00";"0 salarié";"NN";"2015";"PME";"20100301";"201209";"1";"S";"O";"";"";"";"";"";"";"";"F";"1";"1";"1";"2017-03-01T12:53:44"
"521426460";"00023";"MADAME LAURIE ANNE MARIN THIBAULT";"";"";"60 RUE VICTOR HUGO";"";"38200 VIENNE";"FRANCE";"MADAME LAURIE-ANNE MARIN-THIBAULT";"";"";"60 RUE VICTOR HUGO";"";"38200 VIENNE";"";"60";"";"RUE";"VICTOR HUGO";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201703";"5";"Profession libérale ";"9609Z";"Autres services personnels n.c.a.";"2017";"00";"0 salarié";"NN";"2017";"1";"20170403";"20170403";"";"";"";"P";"S";"O";" ";"0";"BERNARD*MARIN-THIBAULT/LAURIE-ANNE/";"";"BERNARD";"LAURIE-ANNE";"2";"";"00023";"84";"38544";"";"";"";"9609Z";"Autres services personnels n.c.a.";"2010";"";"";"";"00";"0 salarié";"NN";"2017";"";"20100410";"201703";"";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-17T09:54:35"
"521764951";"00047";"MADAME JENNIFER CHARPENTIER";"";"";"7 ALLEE DES LAPEREAUX";"";"38780 PONT EVEQUE";"FRANCE";"MADAME JENNIFER CHARPENTIER";"";"";"7 ALL DES LAPEREAUX";"";"38780 PONT EVEQUE";"";"7";"";"ALL";"DES LAPEREAUX";"38780";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";318;"PONT EVEQUE";"00";"5";"56";243800455;"21";"8211";"1";"";"1";"O";"201511";"3";"Artisan ";"4932Z";"Transports de voyageurs par taxis";"2015";"00";"0 salarié";"NN";"2015";"1";"20151005";"20151005";"";"";"";"P";"S";"O";"";"0";"PIEGAY*CHARPENTIER/JENNIFER/";"";"PIEGAY";"JENNIFER";"2";"";"00047";"84";"38318";"";"";"";"4932Z";"Transports de voyageurs par taxis";"2010";"";"";"";"00";"0 salarié";"NN";"2015";"PME";"20100404";"201209";"";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-09T04:14:31"
"529274136";"00017";"MONSIEUR STEPHANE KOWALEWSKI";"";"";"1214 CHEMIN DE L AMBALLAN";"";"38121 CHONAS L AMBALLAN";"FRANCE";"MONSIEUR STEPHANE KOWALEWSKI";"";"";"1214 CHEMAIN DE LAMBALLAN";"";"38121 CHONAS L'AMBALLAN";"";"1214";"";"";"CHEMAIN DE LAMBALLAN";"38121";"";"84";"Auvergne-Rhône-Alpes";38;"3";"28";107;"CHONAS L'AMBALLAN";"00";"5";"56";243800455;"14";"8211";"1";"";"1";"O";"201209";"3";"Artisan ";"4520A";"Entretien et réparation de véhicules automobiles légers";"2010";"00";"0 salarié";"NN";"2010";"1";"20101208";"20101208";"";"";"";"P";"S";"O";"";"0";"KOWALEWSKI*STEPHANE/";"";"KOWALEWSKI";"STEPHANE";"1";"";"00017";"84";"38107";"";"";"";"4520A";"Entretien et réparation de véhicules automobiles légers";"2010";"";"";"";"00";"0 salarié";"NN";"2010";"PME";"20101208";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-16T03:29:21"
"529645780";"00030";"STK COMPANY";"DZ TEXTILE PATRIOT SPORTWEAR IN THE BO";"";"40 B CHEMIN DE L ARGENTIERE";"";"38200 VIENNE";"FRANCE";"STK COMPANY";"DZ TEXTILE PATRIOT SPORTWEAR IN THE BO";"";"40 B CHE DE L ARGENTIERE";"";"38200 VIENNE";"";"40";"B";"CHE";"DE L ARGENTIERE";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201607";"";"";"4799B";"Vente par automate, aut. com. dét. hors mag., éventaire ou marché";"2016";"00";"0 salarié";"NN";"2016";"1";"20160630";"20160630";"";"";"";"P";"S";"O";"";"0";"STK COMPANY";"";"";"";"";"";"00030";"84";"38544";"";"5710";"SAS, société par actions simplifiée";"4799B";"Vente par automate, aut. com. dét. hors mag., éventaire ou marché";"2016";"";"";"";"01";"1 ou 2 salariés";"1";"2015";"PME";"20110101";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-19T03:19:28"
"530498344";"00015";"MONSIEUR CYRIL BEC";"";"";"357 CHEMIN DE REVOU BAYARD";"";"38200 LUZINAY";"FRANCE";"MONSIEUR CYRIL BEC";"";"";"357 CHE REVOU BAYARD";"";"38200 LUZINAY";"";"357";"";"CHE";"REVOU BAYARD";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";215;"LUZINAY";"";"0";"";243800455;"15";"8214";"1";"";"1";"O";"201703";"5";"Profession libérale ";"7022Z";"Conseil pour les affaires et autres conseils de gestion";"2017";"00";"0 salarié";"NN";"2011";"1";"20110301";"20170403";"";"";"";"P";"S";"O";" ";"0";"BEC*CYRIL DANIEL ANTOINE DESIRE/";"";"BEC";"CYRIL";"1";"";"00015";"84";"38215";"";"";"";"7022Z";"Conseil pour les affaires et autres conseils de gestion";"2017";"";"";"";"00";"0 salarié";"NN";"2011";"";"20110301";"201703";"";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-15T08:37:55"
"532094273";"00010";"MONSIEUR JEAN MARC DEDINGER";"";"";"386 ROUTE DE COMMUNAY";"";"38670 CHASSE SUR RHONE";"FRANCE";"MONSIEUR JEAN MARC DEDINGER";"";"";"386 RTE DE COMMUNAY";"";"38670 CHASSE SUR RHONE";"";"386";"";"RTE";"DE COMMUNAY";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201703";"2";"Commerçant ";"4789Z";"Autres commerces de détail sur éventaires et marchés";"2011";"00";"0 salarié";"NN";"2011";"1";"20110410";"20170327";"";"";"";"P";"S";"O";" ";"0";"DEDINGER*JEAN MARC/";"";"DEDINGER";"JEAN MARC";"1";"";"00010";"84";"38087";"";"";"";"4789Z";"Autres commerces de détail sur éventaires et marchés";"2011";"";"";"";"00";"0 salarié";"NN";"2011";"";"20110410";"201703";"";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-28T13:13:00"
"533546537";"00028";"AUTOJOB CONSEIL";"";"";"ZI DU TRIANGLE ESPA LE TRIANGLE";"";"38200 SEYSSUEL";"FRANCE";"AUTOJOB CONSEIL";"";"ZI DU TRIANGLE ESPACE LE TRIANGLE";"";"";"38200 SEYSSUEL";"";"";"";"";"";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";487;"SEYSSUEL";"00";"5";"56";243800455;"15";"8211";"1";"";"1";"O";"201703";"";"";"7022Z";"Conseil pour les affaires et autres conseils de gestion";"2017";"00";"0 salarié";"NN";"2017";"1";"20170224";"20170224";"";"";"";"P";"S";"O";" ";"0";"AUTOJOB CONSEIL";"";"";"";"";"";"00028";"84";"38487";"";"5499";"Société à responsabilité limitée (sans autre indication)";"7022Z";"Conseil pour les affaires et autres conseils de gestion";"2011";"";"";"";"00";"0 salarié";"NN";"2011";"PME";"20110701";"201209";"1";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-30T10:11:20"
"533569323";"00033";"MONSIEUR ADEM DURAKSAHIN";"LE BELVEDERE LA TOUR";"";"56 RUE DE LA CONVENTION";"";"38200 VIENNE";"FRANCE";"MONSIEUR ADEM DURAKSAHIN";"";"LE BELVEDERE - LA TOUR";"56 RUE DE LA CONVENTION";"";"38200 VIENNE";"";"56";"";"RUE";"DE LA CONVENTION";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201608";"3";"Artisan ";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2016";"00";"0 salarié";"NN";"2016";"1";"20160824";"20160824";"14";"91";"";"P";"S";"O";"";"0";"DURAKSAHIN*ADEM/";"";"DURAKSAHIN";"ADEM";"1";"";"00033";"84";"38544";"";"";"";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2014";"4334ZB";"";"";"00";"0 salarié";"0";"2015";"PME";"20110712";"201608";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-29T16:12:36"
"533569323";"00041";"MONSIEUR ADEM DURAKSAHIN";"";"";"4 HLM PLAN DES AURES";"";"38780 PONT EVEQUE";"FRANCE";"MONSIEUR ADEM DURAKSAHIN";"";"";"4 HLM PLAN DES AURES";"";"38780 PONT EVEQUE";"";"4";"";"";"HLM PLAN DES AURES";"38780";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";318;"PONT EVEQUE";"00";"5";"56";243800455;"21";"8211";"1";"";"1";"O";"201703";"3";"Artisan ";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2017";"00";"0 salarié";"NN";"2017";"1";"20170323";"20170323";"";"";"";"P";"S";"O";" ";"0";"DURAKSAHIN*ADEM/";"";"DURAKSAHIN";"ADEM";"1";"";"00041";"84";"38318";"";"";"";"4399C";"Travaux de maçonnerie générale et gros oeuvre de bâtiment";"2014";"4334ZB";"";"";"00";"0 salarié";"0";"2015";"PME";"20110712";"201608";"1";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-29T16:12:36"
"535176820";"00020";"MONSIEUR HAKAN YILDIZ";"";"LES MYOSOTIS";"38 CHEMIN DE L ARGENTIERE";"";"38200 VIENNE";"FRANCE";"MONSIEUR HAKAN YILDIZ";"";"LES MYOSOTIS";"38 CHE DE L ARGENTIERE";"";"38200 VIENNE";"";"38";"";"CHE";"DE L ARGENTIERE";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201703";"3";"Artisan ";"4334Z";"Travaux de peinture et vitrerie";"2017";"00";"0 salarié";"NN";"2017";"1";"20170123";"20170123";"14";"91";"";"P";"S";"O";" ";"0";"YILDIZ*HAKAN/";"";"YILDIZ";"HAKAN";"1";"";"00020";"84";"38544";"";"";"";"4334Z";"Travaux de peinture et vitrerie";"2017";"4334ZC";"";"";"00";"0 salarié";"NN";"2017";"";"20111017";"201703";"";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-29T14:48:42"
"538918434";"00019";"MONSIEUR YANN CREFF";"";"";"IMPASSE DES PEUPLIERS";"";"38138 LES COTES D AREY";"FRANCE";"MONSIEUR YANN CREFF";"";"";"IMP DES PEUPLIERS";"";"38138 LES COTES D'AREY";"";"";"";"IMP";"DES PEUPLIERS";"38138";"";"84";"Auvergne-Rhône-Alpes";38;"3";"28";131;"LES COTES D'AREY";"";"0";"";243800455;"14";"8211";"1";"";"1";"O";"201209";"5";"Profession libérale ";"7490B";"Activités spécialisées, scientifiques et techniques diverses";"2012";"00";"0 salarié";"NN";"2012";"1";"20120110";"20120110";"";"";"";"P";"S";"O";"";"0";"CREFF*YANN/";"";"CREFF";"YANN";"1";"";"00019";"84";"38131";"";"";"";"7490B";"Activités spécialisées, scientifiques et techniques diverses";"2012";"";"";"";"00";"0 salarié";"NN";"2012";"PME";"20120110";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-01T08:50:23"
"662019322";"00020";"FINORGA";"DYNAMIC SYNTHESIS FINORGA";"";"497 ROUTE DE GIVORS";"BP 40102 CHASSE SUR RHONE";"38782 PONT EVEQUE CEDEX";"FRANCE";"FINORGA";"DYNAMIC SYNTHESIS FINORGA";"";"RTE DE GIVORS";"";"38670 CHASSE SUR RHONE";"";"";"";"RTE";"DE GIVORS";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201209";"";"";"2110Z";"Fabrication de produits pharmaceutiques de base";"2008";"31";"200 à 249 salariés";"200";"2015";"";"19000101";"19000101";"NR";"99";"";"P";"S";"O";"";"0";"FINORGA";"";"";"";"";"";"00020";"84";"38087";"";"5710";"SAS, société par actions simplifiée";"2014Z";"Fabrication d'autres produits chimiques organiques de base";"2009";"";"";"";"32";"250 à 499 salariés";"300";"2015";"ETI";"19000101";"201209";"1";"S";"O";"2012";"7";"2014Z";"2014Z";"2110Z";"2012Z";"";"I";"";"";"";"2017-03-29T14:17:55"
"662019322";"00020";"FINORGA";"DYNAMIC SYNTHESIS FINORGA";"";"RTE DE GIVORS";"";"38670 CHASSE SUR RHONE";"";"FINORGA";"DYNAMIC SYNTHESIS FINORGA";"";"RTE DE GIVORS";"";"38670 CHASSE SUR RHONE";"";"";"";"RTE";"DE GIVORS";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201209";"";"";"2110Z";"Fabrication de produits pharmaceutiques de base";"2008";"31";"200 à 249 salariés";"200";"2015";"";"19000101";"19000101";"NR";"99";"";"P";"S";"O";" ";"0";"FINORGA";"";"";"";"";"";"00020";"84";"38087";"";"5710";"SAS, société par actions simplifiée";"2014Z";"Fabrication d'autres produits chimiques organiques de base";"2009";"";"";"";"32";"250 à 499 salariés";"300";"2015";"ETI";"19000101";"201209";"1";"S";"O";"2012";"7";"2014Z";"2014Z";"2110Z";"2012Z";"";"F";"0";"0";"0";"2017-03-29T14:17:55"
"724501549";"01201";"CLIM MINUTE GROUPE LAURENT";"SOCIETE LAURENT PERE ET FILS";"";"76 AVENUE GENERAL LECLERC";"";"38200 VIENNE";"FRANCE";"SOCIETE LAURENT PERE ET FILS";"CLIM'MINUTE  GROUPE LAURENT";"";"76 AV GAL LECLERC";"";"38200 VIENNE";"";"76";"";"AV";"GAL LECLERC";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"0";"";"1";"O";"201209";"";"";"4531Z";"Commerce de gros d'équipements automobiles";"2008";"02";"3 à 5 salariés";"3";"2015";"1";"20060301";"20060301";"09";"99";"";"P";"S";"O";"";"0";"SOCIETE LAURENT PERE ET FILS";"";"";"";"";"";"00013";"84";"42218";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4531Z";"Commerce de gros d'équipements automobiles";"2008";"";"";"";"32";"250 à 499 salariés";"400";"2015";"ETI";"19720101";"201209";"2";"S";"O";"2012";"7";"4531Z";"4531Z";"4532Z";"4730Z";"";"I";"";"";"";"2017-03-02T04:24:21"
"724501549";"01201";"CLIM MINUTE GROUPE LAURENT";"SOCIETE LAURENT PERE ET FILS";"";"76 AVENUE GENERAL LECLERC";"";"38200 VIENNE";"FRANCE";"SOCIETE LAURENT PERE ET FILS";"CLIM'MINUTE  GROUPE LAURENT";"";"76 AV GAL LECLERC";"";"38200 VIENNE";"";"76";"";"AV";"GAL LECLERC";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"0";"";"1";"O";"201209";"";"";"4531Z";"Commerce de gros d'équipements automobiles";"2008";"02";"3 à 5 salariés";"3";"2015";"1";"20060301";"20060301";"09";"99";"";"P";"S";"O";" ";"0";"SOCIETE LAURENT PERE ET FILS";"";"";"";"";"";"00013";"84";"42218";"";"5720";"Société par actions simplifiée à associé unique ou société par actions simplifiée unipersonnelle ";"4531Z";"Commerce de gros d'équipements automobiles";"2008";"";"N";"20151231";"32";"250 à 499 salariés";"400";"2015";"ETI";"19720101";"201209";"2";"S";"O";"2012";"7";"4531Z";"4531Z";"4532Z";"4730Z";"";"F";"0";"0";"0";"2017-03-02T04:24:21"
"724502182";"00038";"EUROPCAR";"FLAM";"";"10 COURS BRILLIER";"";"38200 VIENNE";"FRANCE";"FLAM";"EUROPCAR";"";"10 CRS BRILLIER";"";"38200 VIENNE";"";"10";"";"CRS";"BRILLIER";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"0";"EUROPCAR";"1";"O";"201209";"";"";"7711A";"Location de courte durée voitures & véhicules auto. légers";"2008";"NN";"Unités non employeuses";"NN";"";"3";"19900401";"19000101";"NR";"99";"";"P";"S";"O";"";"0";"FLAM";"";"";"";"";"";"00061";"84";"42218";"";"5499";"Société à responsabilité limitée (sans autre indication)";"4511Z";"Commerce de voitures et de véhicules automobiles légers";"2016";"";"";"";"03";"6 à 9 salariés";"6";"2015";"PME";"19720101";"201209";"1";"S";"O";"";"";"";"";"";"";"";"I";"";"";"";"2017-03-21T04:51:37"
"724502182";"00038";"EUROPCAR";"FLAM";"";"10 COURS BRILLIER";"";"38200 VIENNE";"FRANCE";"FLAM";"EUROPCAR";"";"10 CRS BRILLIER";"";"38200 VIENNE";"";"10";"";"CRS";"BRILLIER";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"0";"EUROPCAR";"1";"O";"201209";"";"";"7711A";"Location de courte durée voitures & véhicules auto. légers";"2008";"NN";"Unités non employeuses";"NN";"";"3";"19900401";"19000101";"NR";"99";"";"P";"S";"O";" ";"0";"FLAM";"";"";"";"";"";"00061";"84";"42218";"";"5499";"Société à responsabilité limitée (sans autre indication)";"4511Z";"Commerce de voitures et de véhicules automobiles légers";"2016";"";"N";"20170208";"03";"6 à 9 salariés";"6";"2015";"PME";"19720101";"201209";"1";"S";"O";"";"";"";"";"";"";"";"F";"0";"0";"0";"2017-03-21T04:51:37"
"750929036";"00036";"LGK ENERGIES";"LKG ENERGIES";"";"487 MONTEE SAINT MARTIN";"";"38670 CHASSE SUR RHONE";"FRANCE";"LGK ENERGIES";"LKG ENERGIES";"";"487 MTE SAINT MARTIN";"";"38670 CHASSE SUR RHONE";"";"487";"";"MTE";"SAINT MARTIN";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201703";"";"";"4322A";"Travaux d'installation d'eau et de gaz en tous locaux";"2017";"01";"1 ou 2 salariés";"NN";"2017";"1";"20170306";"20170306";"";"";"";"P";"S";"O";" ";"0";"LGK ENERGIES";"LKG ENERGIES";"";"";"";"";"00036";"84";"38087";"";"5499";"Société à responsabilité limitée (sans autre indication)";"4322A";"Travaux d'installation d'eau et de gaz en tous locaux";"2012";"4322AZ";"";"";"01";"1 ou 2 salariés";"1";"2015";"PME";"20120416";"201209";"1";"S";"O";"";"";"";"";"";"";"";"C";"";"";"";"2017-03-24T03:44:14"
"752978197";"00016";"SCI KAAN";"";"";"57 MONTEE LUCIEN MAGNAT";"";"38780 PONT EVEQUE";"FRANCE";"SCI KAAN";"";"";"57 MTE LUCIEN MAGNAT";"";"38780 PONT EVEQUE";"";"57";"";"MTE";"LUCIEN MAGNAT";"38780";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";318;"PONT EVEQUE";"00";"5";"56";243800455;"21";"8211";"1";"";"0";"O";"201209";"";"";"6820B";"Location de terrains et d'autres biens immobiliers";"2012";"00";"0 salarié";"NN";"2012";"NR";"20120707";"20120707";"NR";"NR";"";"P";"S";"N";"";"0";"SCI KAAN";"";"";"";"";"";"00016";"84";"38318";"";"6540";"Société civile immobilière ";"6820B";"Location de terrains et d'autres biens immobiliers";"2012";"";"";"";"00";"0 salarié";"NN";"2012";"";"20120707";"201209";"";"S";"N";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-30T14:14:22"
"753213578";"00010";"MONSIEUR CHRISTIAN RENAUD";"";"";"304 CHEMIN DE CHATANAY";"";"38670 CHASSE SUR RHONE";"FRANCE";"MONSIEUR CHRISTIAN RENAUD";"";"";"304 CHE DE CHATANAY";"";"38670 CHASSE SUR RHONE";"";"304";"";"CHE";"DE CHATANAY";"38670";"";"84";"Auvergne-Rhône-Alpes";38;"3";"27";087;"CHASSE SUR RHONE";"00";"7";"58";243800455;"21";"8214";"1";"";"1";"O";"201209";"3";"Artisan ";"1610A";"Sciage et rabotage du bois, hors imprégnation";"2012";"00";"0 salarié";"NN";"2012";"1";"20120801";"20120801";"12";"09";"";"P";"S";"O";"";"0";"RENAUD*CHRISTIAN/";"";"RENAUD";"CHRISTIAN";"1";"";"00010";"84";"38087";"";"";"";"1610A";"Sciage et rabotage du bois, hors imprégnation";"2012";"";"";"";"00";"0 salarié";"NN";"2012";"PME";"20120801";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-09T04:10:22"
"753368281";"00022";"MADAME SYLVIANE ANDREE DIAS";"";"ALLEE DES PLATANES";"MONT SALOMON";"";"38200 VIENNE";"FRANCE";"MADAME SYLVIANE ANDREE DIAS";"";"MONT SALOMON";"ALL DES PLATANES";"";"38200 VIENNE";"";"";"";"ALL";"DES PLATANES";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201607";"5";"Profession libérale ";"9604Z";"Entretien corporel";"2016";"00";"0 salarié";"NN";"2016";"1";"20160315";"20160315";"";"";"";"P";"S";"O";"";"0";"BORJA*DIAS/SYLVIANE ANDREE/";"";"BORJA";"SYLVIANE ANDREE";"2";"";"00022";"84";"38544";"";"";"";"9604Z";"Entretien corporel";"2012";"";"";"";"00";"0 salarié";"NN";"2016";"PME";"20120908";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-20T16:04:44"
"753590751";"00016";"MONSIEUR MUZAFFER CAVDAR";"M CAVDAR FACADES";"ISLE BAYET";"4 ALLEE DE PROVENCE";"";"38200 VIENNE";"FRANCE";"MONSIEUR MUZAFFER CAVDAR";"M.CAVDAR FACADES";"ISLE BAYET";"4 ALL DE PROVENCE";"";"38200 VIENNE";"";"4";"";"ALL";"DE PROVENCE";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201209";"3";"Artisan ";"4399D";"Autres travaux spécialisés de construction";"2012";"00";"0 salarié";"0";"2015";"1";"20121004";"20121004";"14";"91";"";"P";"S";"O";"";"0";"CAVDAR*MUZAFFER/";"";"CAVDAR";"MUZAFFER";"1";"";"00016";"84";"38544";"";"";"";"4399D";"Autres travaux spécialisés de construction";"2012";"4334ZB";"";"";"00";"0 salarié";"0";"2015";"PME";"20121004";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-29T18:35:45"
"788887065";"00019";"MONSIEUR ROMAIN JAOUEN";"LES PASQUETTES";"RESIDENCE A1";"77 AVENUE GENERAL LECLERC";"";"38200 VIENNE";"FRANCE";"MONSIEUR ROMAIN JAOUEN";"";"RES A1 LES PASQUETTES";"77 AV GAL LECLERC";"";"38200 VIENNE";"";"77";"";"AV";"GAL LECLERC";"38200";"";"84";"Auvergne-Rhône-Alpes";38;"3";"99";544;"VIENNE";"00";"5";"56";243800455;"42";"8211";"1";"";"1";"O";"201209";"3";"Artisan ";"8121Z";"Nettoyage courant des bâtiments";"2012";"00";"0 salarié";"NN";"2012";"1";"20121022";"20121022";"12";"91";"";"P";"S";"O";"";"0";"JAOUEN*ROMAIN/";"";"JAOUEN";"ROMAIN";"1";"";"00019";"84";"38544";"";"";"";"8121Z";"Nettoyage courant des bâtiments";"2012";"8121ZZ";"";"";"00";"0 salarié";"NN";"2012";"PME";"20121022";"201209";"1";"S";"O";"";"";"";"";"";"";"";"E";"";"";"";"2017-03-10T11:19:22"
